OrderDate,SalesID,SalesName,InvoiceNo,CustomerName,Gender,CustomerID,CustomerType,ProductName,ProductCode,ProductCategory,CategoryCode,UnitPrice,Quantity,OrderValue,DiscountValue,SalesValue,SalesReturn,CreditedAmount,Commission,Year,Month,Day,NetSales,DueAmount
4/26/2025,SID001,Tanjina Sultana,INV2504100814,NextGen Fashion,Female,CUS00265,Walk In,Face Cream,COS007,Cosmetics,CAT002,950,23,21850,1529.5,20320.5,0,0,609.62,2025,April,26,20320.5,0
12/6/2026,SID001,Mahmudul Hasan,INV2612100815,Rainbow Apparel,Male,CUS00325,Online,Feminine Wash,COS022,Cosmetics,CAT002,400,72,28800,0,28800,1440,8640,864,2026,December,6,27360,8640
5/28/2026,SID003,Mehedi Hasan,INV2605100816,Luxury Apparel,Female,CUS00394,Walk In,Hair Dryer,COS038,Cosmetics,CAT002,4000,53,212000,10600,201400,0,60420,6042,2026,May,28,201400,60420
9/24/2026,SID006,Mehedi Hasan,INV2609100817,Blue Sky Fashion,Both,CUST014,Online,Shaving Cream,COS021,Cosmetics,CAT002,350,40,14000,0,14000,0,4200,420,2026,September,24,14000,4200
5/9/2025,SID013,Farzana Akter,INV2505100818,Cosmetics Central,Female,CUST058,Distributor,Shaving Cream,HYG009,Hygiene Products,CAT004,350,74,25900,2590,23310,0,4662,699.3,2025,May,9,23310,4662
10/2/2025,SID003,Mim Akter,INV2510100819,Beauty Point,Female,CUST066,Corporate,Face Toner,COS033,Cosmetics,CAT002,500,80,40000,4000,36000,1800,10800,1080,2025,October,2,34200,10800
1/14/2026,SID013,Mim Akter,INV2601100820,Urban Avenue,Female,CUS00055,Corporate,Toothpaste,HYG005,Hygiene Products,CAT004,200,90,18000,1260,16740,837,3348,502.2,2026,January,14,15903,3348
10/4/2026,SID002,Samira Akter,INV2610100821,Metro Fashion,Male,CUS00258,Corporate,Disinfectant Spray,HYG003,Hygiene Products,CAT004,400,6,2400,72,2328,116.4,0,69.84,2026,October,4,2211.6,0
9/7/2025,SID020,Rafiul Karim,INV2509100822,Modern Style,Both,CUS00367,Retail,Feminine Wash,COS022,Cosmetics,CAT002,400,17,6800,476,6324,0,1264.8,189.72,2025,September,7,6324,1264.8
3/27/2025,SID002,Samira Akter,INV2503100823,Fashion Express,Female,CUS00235,Retail,Personal Toys,COS041,Cosmetics,CAT002,1500,19,28500,855,27645,552.9,8293.5,829.35,2025,March,27,27092.1,8293.5
2/16/2026,SID001,Mim Akter,INV2602100824,Elegant Boutique,Both,CUS00228,Corporate,Face Toner,COS033,Cosmetics,CAT002,500,76,38000,1900,36100,722,7220,1083,2026,February,16,35378,7220
6/21/2025,SID008,Tasnia Rahman,INV2506100825,Fresh Look,Male,CUS00468,Corporate,Hair Straightener,COS035,Cosmetics,CAT002,3500,60,210000,10500,199500,3990,0,5985,2025,June,21,195510,0
5/9/2026,SID019,Mehedi Hasan,INV2605100826,Fashion Hub Ltd,Both,CUS00089,Distributor,Shampoo,COS005,Cosmetics,CAT002,700,6,4200,126,4074,203.7,0,122.22,2026,May,9,3870.3,0
5/2/2025,SID011,Sabbir Ahmed,INV2505100827,Fashion World,Female,CUS00069,Distributor,Gloves,ACC008,Accessories,CAT003,600,89,53400,1602,51798,1035.96,0,1553.94,2025,May,2,50762.04,0
9/1/2025,SID015,Siam Ahmed,INV2509100828,Cosmetics Plus,Both,CUS00269,Corporate,Body Oil,COS040,Cosmetics,CAT002,800,9,7200,0,7200,144,2160,216,2025,September,1,7056,2160
6/14/2025,SID019,Mim Akter,INV2506100829,Beauty Express,Male,CUST002,Online,Kids Dress,APP008,Fashion Apparel,CAT001,950,23,21850,1092.5,20757.5,1037.88,4151.5,622.73,2025,June,14,19719.62,4151.5
7/15/2026,SID012,Farzana Akter,INV2607100830,Elegant Boutique,Female,CUS00387,Online,Jacket,APP010,Fashion Apparel,CAT001,3800,86,326800,22876,303924,6078.48,91177.2,9117.72,2026,July,15,297845.52,91177.2
10/27/2026,SID003,Nusrat Jahan,INV2610100831,Metro Fashion,Male,CUS00401,Retail,Beard Oil,COS010,Cosmetics,CAT002,900,77,69300,2079,67221,0,0,2016.63,2026,October,27,67221,0
2/4/2026,SID007,Sharmin Akter,INV2602100832,Unique Collection,Male,CUS00166,Online,Sanitary Napkins,HYG004,Hygiene Products,CAT004,350,45,15750,472.5,15277.5,763.88,3055.5,458.32,2026,February,4,14513.62,3055.5
6/7/2025,SID011,Tanvir Islam,INV2506100833,Prime Collection,Female,CUS00367,Online,Face Mask,HYG002,Hygiene Products,CAT004,150,58,8700,435,8265,165.3,1653,247.95,2025,June,7,8099.7,1653
10/10/2026,SID007,Sadia Afrin,INV2610100834,Pink Beauty,Male,CUS00084,Distributor,Sanitary Napkins,HYG004,Hygiene Products,CAT004,350,66,23100,693,22407,0,6722.1,672.21,2026,October,10,22407,6722.1
11/23/2025,SID004,Nayeem Hasan,INV2511100835,Grace Boutique,Both,CUS00151,Distributor,Men's Nightwear,APP015,Fashion Apparel,CAT001,850,94,79900,5593,74307,3715.35,14861.4,2229.21,2025,November,23,70591.65,14861.4
5/4/2025,SID007,Abdullah Al Mamun,INV2505100836,Glamour Point,Both,CUS00230,Online,Women's Top,APP006,Fashion Apparel,CAT001,1200,5,6000,0,6000,0,1800,180,2025,May,4,6000,1800
11/15/2026,SID013,Mim Akter,INV2611100837,Pink Beauty,Both,CUS00318,Corporate,Underarm Whitening Cream,COS024,Cosmetics,CAT002,500,36,18000,1800,16200,324,3240,486,2026,November,15,15876,3240
7/20/2025,SID007,Rakib Hasan,INV2507100838,Modern Style,Male,CUS00349,Walk In,Personal Lubricant,COS039,Cosmetics,CAT002,350,27,9450,0,9450,0,0,283.5,2025,July,20,9450,0
8/6/2026,SID009,Tanvir Islam,INV2608100839,Royal Style,Female,CUS00223,Corporate,Personal Lubricant,COS039,Cosmetics,CAT002,350,35,12250,367.5,11882.5,237.65,2376.5,356.47,2026,August,6,11644.85,2376.5
9/15/2025,SID002,Farzana Akter,INV2509100840,Star Fashion,Both,CUS00143,Walk In,Kids T-Shirt,APP007,Fashion Apparel,CAT001,650,35,22750,682.5,22067.5,1103.38,4413.5,662.02,2025,September,15,20964.12,4413.5
8/4/2026,SID004,Rakib Hasan,INV2608100841,Elite Collection,Male,CUS00164,Corporate,Men T-Shirt,APP001,Fashion Apparel,CAT001,750,35,26250,1312.5,24937.5,498.75,0,748.12,2026,August,4,24438.75,0
3/7/2026,SID011,Bonna Akter,INV2603100842,Cosmetics Central,Female,CUST058,Distributor,Sunglasses,ACC004,Accessories,CAT003,1500,48,72000,7200,64800,1296,0,1944,2026,March,7,63504,0
8/2/2026,SID004,Nayeem Hasan,INV2608100843,Beauty World,Male,CUST010,Distributor,Kids T-Shirt,APP007,Fashion Apparel,CAT001,650,27,17550,877.5,16672.5,0,0,500.17,2026,August,2,16672.5,0
7/13/2026,SID004,Farzana Akter,INV2607100844,Shine Collection,Both,CUS00172,Retail,Makeup Kit,COS034,Cosmetics,CAT002,2500,57,142500,0,142500,2850,28500,4275,2026,July,13,139650,28500
12/4/2025,SID013,Arif Hossain,INV2512100845,Fashion World,Both,CUS00186,Corporate,Keychain,ACC015,Accessories,CAT003,300,8,2400,168,2232,111.6,0,66.96,2025,December,4,2120.4,0
8/17/2025,SID003,Farzana Akter,INV2508100846,Diamond Cosmetics,Both,CUS00073,Corporate,Handbag,ACC001,Accessories,CAT003,3500,74,259000,0,259000,5180,51800,7770,2025,August,17,253820,51800
11/9/2026,SID009,Tanvir Islam,INV2611100847,Apex Fashion,Female,CUST061,Retail,Scarf,ACC006,Accessories,CAT003,900,51,45900,3213,42687,2134.35,8537.4,1280.61,2026,November,9,40552.65,8537.4
8/23/2025,SID020,Nusrat Jahan,INV2508100848,Royal Cosmetics,Female,CUS00259,Corporate,Kids T-Shirt,APP007,Fashion Apparel,CAT001,650,94,61100,3055,58045,1160.9,17413.5,1741.35,2025,August,23,56884.1,17413.5
12/24/2026,SID011,Mahmudul Hasan,INV2612100849,Beauty Avenue,Female,CUST049,Distributor,Face Mask,HYG002,Hygiene Products,CAT004,150,53,7950,238.5,7711.5,154.23,1542.3,231.34,2026,December,24,7557.27,1542.3
5/22/2026,SID020,Arif Hossain,INV2605100850,Beauty Point,Female,CUST066,Corporate,Personal Lubricant,COS039,Cosmetics,CAT002,350,17,5950,416.5,5533.5,0,1106.7,166,2026,May,22,5533.5,1106.7
5/20/2026,SID007,Mim Akter,INV2605100851,Elite Collection,Both,CUS00265,Walk In,Face Mask,COS020,Cosmetics,CAT002,600,17,10200,714,9486,0,0,284.58,2026,May,20,9486,0
3/4/2026,SID003,Shuvo Das,INV2603100852,Fashion World,Female,CUS00338,Distributor,Face Serum,COS014,Cosmetics,CAT002,1300,59,76700,2301,74399,3719.95,22319.7,2231.97,2026,March,4,70679.05,22319.7
12/27/2025,SID019,Sadia Afrin,INV2512100853,Beauty Express,Male,CUST002,Online,After Sun Lotion,COS031,Cosmetics,CAT002,700,96,67200,3360,63840,3192,0,1915.2,2025,December,27,60648,0
8/25/2026,SID001,Farzana Akter,INV2608100854,Golden Fashion,Both,CUS00085,Retail,Men's Innerwear,APP016,Fashion Apparel,CAT001,700,22,15400,1540,13860,277.2,4158,415.8,2026,August,25,13582.8,4158
10/23/2025,SID004,Tanvir Islam,INV2510100855,Glow & Shine,Both,CUS00022,Corporate,Watch,ACC005,Accessories,CAT003,5000,38,190000,0,190000,9500,0,5700,2025,October,23,180500,0
1/5/2025,SID017,Farzana Akter,INV2501100856,Beauty Point,Female,CUST066,Corporate,Face Scrub,COS027,Cosmetics,CAT002,550,64,35200,1056,34144,682.88,6828.8,1024.32,2025,January,5,33461.12,6828.8
12/23/2026,SID017,Mahmudul Hasan,INV2612100857,Luxury Apparel,Female,CUS00338,Corporate,Hair Dryer,COS038,Cosmetics,CAT002,4000,76,304000,21280,282720,0,0,8481.6,2026,December,23,282720,0
11/16/2026,SID006,Farzana Akter,INV2611100858,Signature Fashion,Male,CUS00167,Corporate,Hair Conditioner,COS032,Cosmetics,CAT002,750,22,16500,1650,14850,297,4455,445.5,2026,November,16,14553,4455
10/16/2026,SID016,Bonna Akter,INV2610100859,Smart Beauty,Both,CUS00323,Retail,Scarf,ACC006,Accessories,CAT003,900,35,31500,2205,29295,585.9,8788.5,878.85,2026,October,16,28709.1,8788.5
5/23/2025,SID019,Rakib Hasan,INV2505100860,Chic Collection,Male,CUST050,Online,Aftershave,COS019,Cosmetics,CAT002,800,93,74400,2232,72168,0,0,2165.04,2025,May,23,72168,0
10/18/2025,SID003,Rakib Hasan,INV2510100861,Metro Fashion,Male,CUS00103,Distributor,Personal Toys,COS041,Cosmetics,CAT002,1500,10,15000,450,14550,0,0,436.5,2025,October,18,14550,0
10/23/2026,SID015,Rafiul Karim,INV2610100862,Infinity Style,Male,CUS00104,Retail,Women's Nightwear,APP014,Fashion Apparel,CAT001,800,97,77600,7760,69840,3492,20952,2095.2,2026,October,23,66348,20952
10/24/2025,SID010,Rafiul Karim,INV2510100863,Fresh Look,Female,CUS00107,Retail,Women's Leggings,APP012,Fashion Apparel,CAT001,1300,58,75400,2262,73138,3656.9,21941.4,2194.14,2025,October,24,69481.1,21941.4
3/15/2025,SID008,Nusrat Jahan,INV2503100864,Style Corner,Both,CUS00462,Online,Lipstick,COS002,Cosmetics,CAT002,850,45,38250,0,38250,765,11475,1147.5,2025,March,15,37485,11475
4/3/2025,SID003,Sharmin Akter,INV2504100865,Global Apparel,Both,CUS00077,Retail,Personal Lubricant,COS039,Cosmetics,CAT002,350,24,8400,588,7812,156.24,2343.6,234.36,2025,April,3,7655.76,2343.6
8/3/2025,SID005,Mahmudul Hasan,INV2508100866,Chic Collection,Male,CUST050,Online,Kids T-Shirt,APP007,Fashion Apparel,CAT001,650,41,26650,1332.5,25317.5,0,7595.25,759.52,2025,August,3,25317.5,7595.25
2/13/2026,SID011,Rashedul Islam,INV2602100867,Urban Style,Female,CUS00166,Online,Hair Mask,COS018,Cosmetics,CAT002,1100,71,78100,2343,75757,0,22727.1,2272.71,2026,February,13,75757,22727.1
8/6/2025,SID001,Rakib Hasan,INV2508100868,Trendy Shop,Both,CUS00023,Corporate,Hair Mask,COS018,Cosmetics,CAT002,1100,14,15400,1540,13860,277.2,2772,415.8,2025,August,6,13582.8,2772
6/22/2026,SID013,Imran Hossain,INV2606100869,NextGen Fashion,Female,CUS00439,Walk In,Scarf,ACC006,Accessories,CAT003,900,24,21600,648,20952,0,6285.6,628.56,2026,June,22,20952,6285.6
7/29/2025,SID010,Arif Hossain,INV2507100870,Star Fashion,Female,CUS00128,Corporate,Handbag,ACC001,Accessories,CAT003,3500,55,192500,0,192500,3850,0,5775,2025,July,29,188650,0
1/17/2026,SID015,Nayeem Hasan,INV2601100871,NextGen Fashion,Male,CUS00257,Distributor,Baby Wipes,HYG011,Hygiene Products,CAT004,250,31,7750,0,7750,387.5,1550,232.5,2026,January,17,7362.5,1550
2/1/2026,SID019,Jannatul Ferdous,INV2602100872,Fashion Plus,Both,CUS00127,Online,Hair Color,COS012,Cosmetics,CAT002,1500,86,129000,0,129000,0,0,3870,2026,February,1,129000,0
11/24/2025,SID006,Samira Akter,INV2511100873,Chic Collection,Male,CUST050,Online,Hoodie,APP009,Fashion Apparel,CAT001,2500,59,147500,10325,137175,6858.75,41152.5,4115.25,2025,November,24,130316.25,41152.5
8/8/2026,SID004,Bonna Akter,INV2608100874,NextGen Fashion,Female,CUS00015,Walk In,Diapers,HYG012,Hygiene Products,CAT004,800,64,51200,5120,46080,0,0,1382.4,2026,August,8,46080,0
10/14/2025,SID010,Imran Hossain,INV2510100875,Cosmetics Central,Female,CUST058,Distributor,Aftershave,COS019,Cosmetics,CAT002,800,93,74400,0,74400,1488,14880,2232,2025,October,14,72912,14880
9/9/2026,SID009,Abdullah Al Mamun,INV2609100876,New Era Fashion,Female,CUS00422,Retail,Face Toner,COS033,Cosmetics,CAT002,500,40,20000,1000,19000,950,0,570,2026,September,9,18050,0
6/27/2026,SID007,Rashedul Islam,INV2606100877,Elite Collection,Male,CUS00434,Retail,Hair Accessories,ACC010,Accessories,CAT003,400,8,3200,160,3040,152,608,91.2,2026,June,27,2888,608
2/7/2026,SID013,Shakil Khan,INV2602100878,Pink Beauty,Male,CUS00048,Retail,Hair Removal Cream,HYG013,Hygiene Products,CAT004,450,38,17100,855,16245,812.25,4873.5,487.35,2026,February,7,15432.75,4873.5
7/7/2025,SID012,Arif Hossain,INV2507100879,New Era Fashion,Female,CUS00426,Distributor,Hoodie,APP009,Fashion Apparel,CAT001,2500,95,237500,7125,230375,4607.5,69112.5,6911.25,2025,July,7,225767.5,69112.5
10/8/2025,SID007,Sharmin Akter,INV2510100880,Unique Collection,Female,CUS00136,Distributor,Nail Polish,COS013,Cosmetics,CAT002,400,88,35200,1056,34144,1707.2,10243.2,1024.32,2025,October,8,32436.8,10243.2
12/3/2026,SID016,Mehedi Hasan,INV2612100881,Beauty Express,Male,CUST002,Online,Women's Top,APP006,Fashion Apparel,CAT001,1200,77,92400,9240,83160,4158,24948,2494.8,2026,December,3,79002,24948
3/9/2026,SID016,Samira Akter,INV2603100882,Fashion Express,Male,CUS00444,Distributor,Men Polo Shirt,APP002,Fashion Apparel,CAT001,1100,80,88000,6160,81840,1636.8,0,2455.2,2026,March,9,80203.2,0
10/21/2026,SID017,Abdullah Al Mamun,INV2610100883,Chic Collection,Male,CUST050,Online,Underarm Whitening Cream,HYG015,Hygiene Products,CAT004,500,77,38500,0,38500,770,7700,1155,2026,October,21,37730,7700
9/22/2025,SID006,Rashedul Islam,INV2509100884,Urban Beauty,Both,CUS00273,Distributor,Hair Straightener,COS035,Cosmetics,CAT002,3500,93,325500,9765,315735,6314.7,63147,9472.05,2025,September,22,309420.3,63147
11/29/2026,SID012,Sabbir Ahmed,INV2611100885,Trendy Boutique,Male,CUS00386,Retail,Bra & Panty Set,APP013,Fashion Apparel,CAT001,900,28,25200,756,24444,0,7333.2,733.32,2026,November,29,24444,7333.2
2/2/2025,SID004,Rafiul Karim,INV2502100886,Premium Beauty,Female,CUS00104,Walk In,Watch,ACC005,Accessories,CAT003,5000,81,405000,0,405000,20250,121500,12150,2025,February,2,384750,121500
8/6/2025,SID006,Mim Akter,INV2508100887,Beauty Point,Female,CUST066,Corporate,Men's Innerwear,APP016,Fashion Apparel,CAT001,700,45,31500,0,31500,1575,6300,945,2025,August,6,29925,6300
12/18/2026,SID008,Bonna Akter,INV2612100888,Blue Sky Fashion,Both,CUST014,Online,Body Lotion,COS004,Cosmetics,CAT002,650,80,52000,0,52000,1040,0,1560,2026,December,18,50960,0
3/19/2026,SID013,Siam Ahmed,INV2603100889,Smart Beauty,Male,CUS00189,Online,Men's Innerwear,APP016,Fashion Apparel,CAT001,700,61,42700,4270,38430,1921.5,11529,1152.9,2026,March,19,36508.5,11529
4/13/2026,SID015,Tasnia Rahman,INV2604100890,Crystal Cosmetics,Female,CUS00446,Corporate,Underarm Whitening Cream,HYG015,Hygiene Products,CAT004,500,63,31500,1575,29925,598.5,8977.5,897.75,2026,April,13,29326.5,8977.5
1/22/2025,SID013,Shuvo Das,INV2501100891,NextGen Fashion,Female,CUS00293,Online,Body Wash,COS030,Cosmetics,CAT002,600,38,22800,1140,21660,1083,0,649.8,2025,January,22,20577,0
5/6/2025,SID014,Mehedi Hasan,INV2505100892,Bloom Cosmetics,Female,CUST027,Distributor,Sunscreen,COS009,Cosmetics,CAT002,1150,21,24150,724.5,23425.5,0,0,702.76,2025,May,6,23425.5,0
7/3/2026,SID019,Farzana Akter,INV2607100893,Modern Boutique,Both,CUS00132,Retail,Condom,COS036,Cosmetics,CAT002,300,14,4200,294,3906,78.12,1171.8,117.18,2026,July,3,3827.88,1171.8
7/25/2025,SID004,Imran Hossain,INV2507100894,Classic Apparel,Female,CUST003,Walk In,Toothbrush,HYG006,Hygiene Products,CAT004,150,99,14850,1485,13365,267.3,4009.5,400.95,2025,July,25,13097.7,4009.5
1/20/2025,SID020,Siam Ahmed,INV2501100895,Global Apparel,Both,CUS00430,Retail,Lipstick,COS002,Cosmetics,CAT002,850,9,7650,765,6885,0,1377,206.55,2025,January,20,6885,1377
6/29/2025,SID019,Sharmin Akter,INV2506100896,Shine Collection,Male,CUS00374,Distributor,Body Wash,COS030,Cosmetics,CAT002,600,93,55800,5580,50220,1004.4,15066,1506.6,2025,June,29,49215.6,15066
4/11/2026,SID005,Mahmudul Hasan,INV2604100897,Trendy Shop,Female,CUS00290,Retail,Footwear,ACC011,Accessories,CAT003,2500,83,207500,20750,186750,3735,0,5602.5,2026,April,11,183015,0
10/2/2025,SID018,Mim Akter,INV2510100898,Elegant Choice,Both,CUS00158,Retail,Perfume,COS003,Cosmetics,CAT002,2200,35,77000,5390,71610,3580.5,21483,2148.3,2025,October,2,68029.5,21483
3/7/2025,SID006,Rakib Hasan,INV2503100899,Glamour House,Both,CUS00307,Distributor,Women's Top,APP006,Fashion Apparel,CAT001,1200,70,84000,4200,79800,3990,15960,2394,2025,March,7,75810,15960
12/29/2025,SID005,Sabbir Ahmed,INV2512100900,Smart Collection,Both,CUS00224,Online,Face Wash,COS001,Cosmetics,CAT002,450,78,35100,3510,31590,631.8,0,947.7,2025,December,29,30958.2,0
2/18/2026,SID009,Jannatul Ferdous,INV2602100901,Royal Style,Female,CUS00139,Distributor,Face Toner,COS033,Cosmetics,CAT002,500,90,45000,3150,41850,0,12555,1255.5,2026,February,18,41850,12555
12/7/2025,SID005,Abdullah Al Mamun,INV2512100902,Premium Beauty,Both,CUS00018,Distributor,Umbrella,ACC014,Accessories,CAT003,1200,93,111600,11160,100440,0,0,3013.2,2025,December,7,100440,0
5/27/2026,SID019,Samira Akter,INV2605100903,Prime Collection,Male,CUS00306,Distributor,Face Serum,COS014,Cosmetics,CAT002,1300,75,97500,2925,94575,4728.75,28372.5,2837.25,2026,May,27,89846.25,28372.5
2/2/2026,SID012,Imran Hossain,INV2602100904,Glamour Point,Female,CUS00133,Distributor,Makeup Kit,COS034,Cosmetics,CAT002,2500,24,60000,4200,55800,1116,11160,1674,2026,February,2,54684,11160
9/15/2025,SID005,Nusrat Jahan,INV2509100905,Modern Style,Both,CUS00131,Retail,Hair Removal Cream,COS025,Cosmetics,CAT002,450,52,23400,1170,22230,444.6,6669,666.9,2025,September,15,21785.4,6669
7/18/2026,SID008,Sadia Afrin,INV2607100906,Style World,Male,CUS00409,Corporate,Deodorant,HYG008,Hygiene Products,CAT004,450,70,31500,0,31500,0,6300,945,2026,July,18,31500,6300
9/30/2026,SID009,Tasnia Rahman,INV2609100907,Signature Fashion,Male,CUS00253,Distributor,Hair Removal Cream,COS025,Cosmetics,CAT002,450,59,26550,1858.5,24691.5,1234.58,0,740.75,2026,September,30,23456.92,0
10/3/2025,SID018,Mehedi Hasan,INV2510100908,Elegant Choice,Both,CUS00303,Online,Umbrella,ACC014,Accessories,CAT003,1200,92,110400,11040,99360,0,29808,2980.8,2025,October,3,99360,29808
5/18/2026,SID011,Jannatul Ferdous,INV2605100909,Crystal Cosmetics,Male,CUS00315,Walk In,Underarm Whitening Cream,HYG015,Hygiene Products,CAT004,500,6,3000,0,3000,60,600,90,2026,May,18,2940,600
11/2/2025,SID002,Mehedi Hasan,INV2511100910,Wonder Collection,Male,CUS00233,Retail,Women's Kurti,APP004,Fashion Apparel,CAT001,1800,16,28800,0,28800,0,8640,864,2025,November,2,28800,8640
2/21/2025,SID012,Tasnia Rahman,INV2502100911,Bloom Cosmetics,Female,CUST027,Distributor,Personal Lubricant,COS039,Cosmetics,CAT002,350,82,28700,2870,25830,1291.5,5166,774.9,2025,February,21,24538.5,5166
4/9/2025,SID007,Abdullah Al Mamun,INV2504100912,Fresh Look,Male,CUS00405,Retail,Underarm Whitening Cream,COS024,Cosmetics,CAT002,500,53,26500,1855,24645,0,0,739.35,2025,April,9,24645,0
2/20/2026,SID017,Tanjina Sultana,INV2602100913,Fashion Central,Female,CUS00129,Retail,Underarm Whitening Cream,HYG015,Hygiene Products,CAT004,500,21,10500,525,9975,199.5,0,299.25,2026,February,20,9775.5,0
2/3/2025,SID014,Shakil Khan,INV2502100914,Diamond Cosmetics,Female,CUS00173,Retail,Women's Skirt,APP011,Fashion Apparel,CAT001,1500,74,111000,3330,107670,2153.4,0,3230.1,2025,February,3,105516.6,0
1/2/2025,SID017,Imran Hossain,INV2501100915,Lily Boutique,Female,CUS00419,Walk In,Men Jeans,APP003,Fashion Apparel,CAT001,2200,20,44000,3080,40920,0,12276,1227.6,2025,January,2,40920,12276
2/26/2025,SID009,Shakil Khan,INV2502100916,Bloom Cosmetics,Female,CUST027,Distributor,Shaving Cream,COS021,Cosmetics,CAT002,350,57,19950,1396.5,18553.5,0,3710.7,556.61,2025,February,26,18553.5,3710.7
5/8/2026,SID015,Sabbir Ahmed,INV2605100917,Fashion Central,Female,CUS00387,Walk In,Lipstick,COS002,Cosmetics,CAT002,850,5,4250,127.5,4122.5,206.12,0,123.67,2026,May,8,3916.38,0
12/10/2026,SID007,Sharmin Akter,INV2612100918,Diamond Cosmetics,Both,CUS00386,Distributor,Hair Conditioner,COS032,Cosmetics,CAT002,750,76,57000,0,57000,0,11400,1710,2026,December,10,57000,11400
4/29/2025,SID006,Tanjina Sultana,INV2504100919,Luxury Apparel,Male,CUS00276,Distributor,Feminine Wash,HYG010,Hygiene Products,CAT004,400,62,24800,2480,22320,0,4464,669.6,2025,April,29,22320,4464
11/26/2026,SID019,Nusrat Jahan,INV2611100920,Beauty World,Male,CUST010,Distributor,Face Mask,COS020,Cosmetics,CAT002,600,52,31200,1560,29640,0,0,889.2,2026,November,26,29640,0
1/14/2025,SID019,Mahmudul Hasan,INV2501100921,Cosmetics Central,Female,CUST058,Distributor,Underarm Whitening Cream,COS024,Cosmetics,CAT002,500,60,30000,900,29100,582,0,873,2025,January,14,28518,0
5/8/2026,SID013,Sadia Afrin,INV2605100922,Beauty Express,Male,CUST002,Online,Body Oil,COS040,Cosmetics,CAT002,800,53,42400,4240,38160,0,11448,1144.8,2026,May,8,38160,11448
2/6/2026,SID019,Rakib Hasan,INV2602100923,Urban Style,Male,CUS00473,Walk In,Condom,COS036,Cosmetics,CAT002,300,24,7200,720,6480,324,1944,194.4,2026,February,6,6156,1944
10/24/2025,SID020,Tanjina Sultana,INV2510100924,Wonder Collection,Female,CUS00200,Retail,Women's Skirt,APP011,Fashion Apparel,CAT001,1500,32,48000,0,48000,2400,9600,1440,2025,October,24,45600,9600
7/16/2025,SID001,Tanvir Islam,INV2507100925,Fashion Central,Both,CUS00062,Corporate,Wallet,ACC002,Accessories,CAT003,1200,69,82800,4140,78660,1573.2,15732,2359.8,2025,July,16,77086.8,15732
1/27/2026,SID001,Jannatul Ferdous,INV2601100926,Beauty Express,Male,CUST002,Online,Body Wash,COS030,Cosmetics,CAT002,600,64,38400,1920,36480,729.6,10944,1094.4,2026,January,27,35750.4,10944
12/3/2025,SID017,Sabbir Ahmed,INV2512100927,Fashion Hub Ltd,Male,CUS00420,Online,Men T-Shirt,APP001,Fashion Apparel,CAT001,750,6,4500,225,4275,0,0,128.25,2025,December,3,4275,0
